 738  730   0 2 1 7-2-2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000020  .000000
 739  731   0 2 1 7-2-2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 740  732   0 2 2-6 2 4 0 0 0 0 0 .00000 .00000 .00000      .00000 .000018  .000000
 741  733   0 2 2-6 4 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000035  .000000
 742  734   0 2 2-6 6 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 743  735   0 2 2-5 0 5 0 0 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
 744  736   0 3 2-5 2 2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 745  737 334 2 2-5 2 3 0 0 0 0 0 .00015 .00015 .00015      .00015 .000151  .000000 .000160
 746  738   0 2 2-5 3 3 0-1 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
 747  739   0 3 2-5 4 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 748  740 335 2 2-5 4 1 0 0 0 0 0 .00018 .00018 .00018      .00018 .000183  .000000 .000200
 749  741   0 2 2-5 5 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
 750  742   0 2 2-5 6-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000036  .000000
 751  743   0 3 2-4 0 3 0 0 0 0 1 .00000 .00000 .00000      .00000 .000038  .000000 .000040
 752  744   0 2 2-4 0 4-1 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 753  745 336 2 2-4 0 4 0 0 0 0 0 .00027 .00027 .00027      .00027 .000265  .000000 .000260
 754  746   0 2 2-4 1 2 0 1 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000
 755  747   0 3 2-4 2 1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 756  748 337 3 2-4 2 1 0 0 0 0 1 .00009 .00009 .00009      .00000 .000082  .000000 .000086
 757  749   0 2 2-4 2 2-1 0 0 0 2 .00000 .00000 .00000      .00000 .000042  .000000
 758  750 338 2 2-4 2 2 0 0 0 0 0 .00111 .00112 .00112      .00111 .001111  .000000 .001110
 759  751   0 2 2-4 3 0 0 1 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 760  752   0 2 2-4 3 1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 761  753 339 2 2-4 3 2 0-1 0 0 0 .00009 .00009 .00009      .00000 .000092  .000000 .000090
 762  754   0 3 2-4 4-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 763  755   0 2 2-4 4 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000026  .000000
 764  756 340 2 2-4 4 0 0 0 0 0 0 .00069 .00069 .00069      .00069 .000689  .000000 .000700
 765  757 341 2 2-4 5 0 0-1 0 0 0 .00009 .00009 .00009      .00000 .000090  .000000 .000100
 766  758   0 2 2-4 6-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000042  .000000
 767  759   0 2 2-3-2 5 0 0 0 0 2 .00000 .00000 .00000      .00000 .000011  .000000
 768  760   0 2 2-3-1 3 0 1 0 0 2 .00000 .00000 .00000      .00000 .000049  .000000
 769  761   0 2 2-3 0 1-2 0 0 0 2 .00000 .00000 .00000      .00000 .000022  .000000
 770  762   0 4 2-3 0 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000005  .000000
 771  763   0 4 2-3 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 772  764   0 3 2-3 0 2-1 0 0 0 1 .00000 .00000 .00000      .00000 .000046  .000000 .000047
 773  765 342 3 2-3 0 2 0 0 0 0 1 .00026 .00026 .00026      .00027 .000270  .000000 .000273
 774  766 343 2 2-3 0 3-1 0 0 0 2 .00010 .00010 .00010      .00000 .000097  .000000 .000100
 775  767 344 2 2-3 0 3 0 0 0 0 0 .00259 .00259 .00259 3N2  .00259 .002589  .000000 .002580
 776  768 345 2 2-3 1 1 0 1 0 0 2 .00013 .00013 .00013      .00012 .000128  .000000 .000130
 777  769   0 2 2-3 1 2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000041  .000000
 778  770 346 2 2-3 1 3 0-1 0 0 0 .00006 .00006 .00006      .00000 .000055  .000000 .000050
 779  771   0 2 2-3 2-1-2 0 0 0 2 .00000 .00000 .00000      .00000 .000028  .000000
 780  772 347 3 2-3 2 0-1 0 0 0 1 .00004 .00004 .00004      .00000 .000046  .000000 .000047
 781  773 348 3 2-3 2 0 0 0 0 0 1 .00028 .00026 .00026      .00027 .000271  .000000 .000280
 782  774 349 2 2-3 2 1-1 0 0 0 2 .00024 .00024 .00024      .00025 .000250  .000000 .000260
 783  775 350 2 2-3 2 1 0 0 0 0 0 .00671 .00671 .00671 EPS2 .00671 .006709  .000000 .006710
 784  776   0 2 2-3 3-1 0 1 0 0 2 .00000 .00000 .00000      .00000 .000026  .000000
 785  777   0 3 2-3 3 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 786  778   0 2 2-3 3 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000032  .000000
 787  779   0 2 2-3 3 1-1-1 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 788  780 351 2 2-3 3 1 0-1 0 0 0 .00052 .00052 .00052      .00054 .000508  .000000 .000500
 789  781   0 3 2-3 4-2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 790  782 352 2 2-3 4-1-1 0 0 0 2 .00004 .00004 .00004      .00000 .000048  .000000 .000060
 791  783 353 2 2-3 4-1 0 0 0 0 0 .00129 .00129 .00129      .00130 .001296  .000000 .001300
 792  784   0 2 2-3 4 1 0-2 0 0 0 .00000 .00000 .00000      .00000 .000023  .000000
 793  785 354 2 2-3 5-1 0-1 0 0 0 .00014 .00014 .00014      .00015 .000147  .000000 .000150
 794  786   0 2 2-3 6-3 0 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 795  787   0 2 2-2-2 2-2 0 0 0 2 .00000 .00000 .00000      .00000 .000029  .000000
 796  788   0 3 2-2-2 3 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 797  789 355 2 2-2-2 4 0 0 0 0 2 .00009 .00009 .00009      .00000 .000086  .000000 .000090
 798  790   0 3 2-2-1 1 0 1 0 0-1 .00000 .00000 .00000      .00000 .000016  .000000
 799  791   0 2 2-2-1 2-1 1 0 0 0 .00000 .00000 .00000      .00000 .000010  .000000
 800  792 356 2 2-2-1 2 0 1 0 0 2 .00032 .00032 .00032      .00031 .000311  .000000 .000310
 801  793 357 2 2-2 0 0-2 0 0 0 2 .00014 .00014 .00014      .00014 .000138  .000000 .000140
 802  794   0 4 2-2 0 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
 803  795   0 4 2-2 0 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000036  .000000 .000040
 804  796   0 3 2-2 0 1-2 0 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 805  797 358 3 2-2 0 1-1 0 0 0 1 .00026 .00026 .00026      .00027 .000265  .000000 .000260
 806  798 359 3 2-2 0 1 0 0 0 0 1 .00157 .00157 .00157      .00156 .001562  .000000 .001558
 807  799   0 2 2-2 0 1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000046  .000000
 808    0   0 2 2-2 0 2-2 0 0 0 0 .00000 .00000 .00000      .00000 .000000  .000000 .000050
 809  800 360 2 2-2 0 2-1 0 0 0 2 .00086 .00086 .00086      .00086 .000859  .000000 .000860
 810  801 361 2 2-2 0 2 0 0 0 0 0 .02301 .02301 .02301 2N2  .02301 .023009  .000003 .023010
 811  802   0 3 2-2 0 3 0 0 0 0-1 .00000 .00000 .00000      .00000 .000011  .000000
 812  803   0 2 2-2 1 0-1 1 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 813  804   0 3 2-2 1 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 814  805 362 2 2-2 1 0 0 1 0 0 2 .00039 .00039 .00039      .00040 .000392  .000000 .000390
 815  806   0 3 2-2 1 1 0-1 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 816  807 363 2 2-2 1 1 0 0 0 0 2 .00024 .00024 .00024      .00025 .000246  .000000 .000250
 817  808   0 2 2-2 1 2-1-1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 818  809 364 2 2-2 1 2 0-1 0 0 0 .00036 .00036 .00036      .00036 .000356  .000000 .000340
 819  810   0 2 2-2 2-2-2 0 0 0 2 .00000 .00000 .00000      .00000 .000033  .000000
 820  811 365 3 2-2 2-1-1 0 0 0 1 .00004 .00004 .00004      .00000 .000050  .000000 .000053
 821  812 366 3 2-2 2-1 0 0 0 0 1 .00029 .00029 .00029      .00029 .000292  .000000 .000293
 822  813   0 2 2-2 2 0-2 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 823  814 367 2 2-2 2 0-1 0 0 0 2 .00103 .00103 .00103      .00104 .001037  .000001 .001040
 824  815 368 2 2-2 2 0 0 0 0 0 0 .02776 .02776 .02776 MI2  .02777 .027768  .000002 .027760
 825  816   0 3 2-2 2 1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000032  .000000 .000033
 826  817   0 2 2-2 2 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 827  818   0 2 2-2 2 2 1 0 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 828  819   0 2 2-2 3-2 0 1 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 829  820   0 3 2-2 3-1 0-1 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 830  821 369 2 2-2 3-1 0 0 0 0 2 .00007 .00007 .00006      .00000 .000064  .000000 .000070
 831  822 370 2 2-2 3 0-1-1 0 0 2 .00007 .00007 .00007      .00000 .000069  .000000 .000070
 832  823 371 2 2-2 3 0 0-1 0 0 0 .00188 .00188 .00187      .00189 .001874 -.000003 .001870
 833  824   0 2 2-2 4-2-1 0 0 0 2 .00000 .00000 .00000      .00000 .000031  .000000
 834  825 372 2 2-2 4-2 0 0 0 0 0 .00085 .00085 .00085      .00085 .000848  .000000 .000840
 835  826   0 3 2-2 4-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
 836  827 373 2 2-2 4 0 0-2 0 0 0 .00007 .00007 .00007      .00000 .000090  .000000 .000080
 837  828   0 2 2-2 4 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 838  829   0 2 2-2 4 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
 839  830 374 2 2-2 5-2 0-1 0 0 0 .00007 .00007 .00007      .00000 .000076  .000000 .000080
 840  831   0 2 2-1-3 3 0 1 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 841  832 375 2 2-1-2 1-2 0 0 0 2 .00014 .00014 .00014      .00015 .000147  .000000 .000140
 842  833   0 2 2-1-2 1 0 2 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 843  834   0 3 2-1-2 2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000035  .000000 .000040
 844  835   0 2 2-1-2 3-1 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 845  836 376 2 2-1-2 3 0 0 0 0 2 .00056 .00056 .00056      .00056 .000560  .000000 .000560
 846  837   0 3 2-1-1 0 0 1 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000 .000040
 847  838 377 2 2-1-1 1-1 1 0 0 0 .00004 .00004 .00004      .00000 .000047  .000000 .000060
 848  839 378 2 2-1-1 1 0 1 0 0 2 .00147 .00147 .00147      .00147 .001463 -.000003 .001460
 849  840   0 2 2-1-1 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000040  .000000 .000040
 850  841   0 2 2-1 0-1-3 0 0 0 0 .00000 .00000 .00000      .00000 .000025  .000000
 851  842 379 2 2-1 0-1-2 0 0 0 2 .00068 .00068 .00068      .00063 .000666  .000000 .000670
 852  843   0 2 2-1 0-1 0 2 0 0 2 .00000 .00000 .00000      .00000 .000020  .000000
 853  844 380 3 2-1 0 0-2 0 0 0-1 .00004 .00006 .00004      .00000 .000052  .000000 .000053
 854  845 381 3 2-1 0 0-1 0 0 0 1 .00097 .00097 .00097      .00097 .000967  .000000 .000966
 855  846 382 3 2-1 0 0 0 0 0 0 1 .00569 .00569 .00569      .00569 .005691 -.000002 .005680
 856  847 383 2 2-1 0 0 0 1 0 0 0 .00014 .00013 .00014      .00014 .000140  .000000 .000120
 857  848 384 2 2-1 0 1-2 0 0 0 0 .00009 .00009 .00010      .00000 .000092  .000000 .000120
 858  849 385 2 2-1 0 1-1 0 0 0 2 .00650 .00648 .00648      .00648 .006484  .000002 .006480
 859  850 386 2 2-1 0 1 0 0 0 0 0 .17386 .17386 .17388 N2   .17387 .173881  .000015 .173860
 860  851   0 4 2-1 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000015  .000000
 861    0   0 2 2-1 0 1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000000  .000000 .000070
 862  852 387 3 2-1 0 2 0 0 0 0-1 .00010 .00010 .00010      .00011 .000103  .000000 .000107
 863  853   0 3 2-1 0 2 1 0 0 0-1 .00000 .00000 .00000      .00000 .000018  .000000
 864  854   0 2 2-1 0 3 0 0 0 0 0 .00000 .00000 .00000      .00000 .000042  .000000 .000050
 865  855   0 2 2-1 0 3 1 0 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 866  856   0 2 2-1 1-1-1 1 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 867  857 388 2 2-1 1-1 0 1 0 0 2 .00033 .00032 .00032      .00033 .000323  .000000 .000320
 868  858   0 2 2-1 1 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000034  .000000
 869  859   0 3 2-1 1 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000024  .000000
 870  860 389 2 2-1 1 0 0 0 0 0 2 .00093 .00093 .00093      .00094 .000937  .000000 .000940
 871  861 390 2 2-1 1 1-1-1 0 0 2 .00006 .00006 .00006      .00000 .000052  .000000 .000050
 872  862 391 2 2-1 1 1 0-1 0 0 0 .00162 .00162 .00162      .00163 .001625 -.000002 .001620
 873  863   0 3 2-1 2-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 874  864   0 2 2-1 2-1-2 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 875  865 392 2 2-1 2-1-1 0 0 0 2 .00124 .00124 .00124      .00123 .001232 -.000001 .001230
 876  866 393 2 2-1 2-1 0 0 0 0 0 .03303 .03303 .03303 NI2  .03303 .033027  .000002 .033020
 877  867   0 3 2-1 2 0-1 0 0 0 1 .00000 .00000 .00000      .00000 .000008  .000000
 878  868 394 3 2-1 2 0 0 0 0 0-1 .00015 .00015 .00015      .00015 .000144  .000000 .000146
 879  869   0 2 2-1 2 1 0-2 0 0 0 .00000 .00000 .00000      .00000 .000028  .000000
 880  870 395 2 2-1 2 1 0 0 0 0 0 .00014 .00014 .00014      .00017 .000169  .000000 .000150
 881  871 396 2 2-1 2 1 1 0 0 0 2 .00011 .00011 .00011      .00012 .000116  .000000 .000120
 882  872   0 2 2-1 2 1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 883  873   0 2 2-1 3-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 884  874 397 2 2-1 3-1-1-1 0 0 2 .00006 .00006 .00006      .00000 .000056  .000000 .000060
 885  875 398 2 2-1 3-1 0-1 0 0 0 .00152 .00152 .00152      .00153 .001525 -.000002 .001520
 886  876   0 3 2-1 3 0 0-1 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 887  877   0 2 2-1 3 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 888  878   0 2 2-1 4-1 0-2 0 0 0 .00000 .00000 .00000      .00000 .000055  .000000
 889  879   0 2 2-1 4-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000033  .000000
 890  880   0 2 2-1 4-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000021  .000000
 891  881   0 2 2 0-3 0-2 1 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 892  882 399 2 2 0-3 2 0 1 0 0 2 .00011 .00011 .00011      .00011 .000110  .000000 .000110
 893  883   0 2 2 0-2 0-3 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 894  884 400 2 2 0-2 0-2 0 0 0 2 .00039 .00039 .00040      .00040 .000394  .000000 .000390
 895  885   0 2 2 0-2 0 0 2 0 0 2 .00000 .00000 .00000      .00000 .000030  .000000
 896  886   0 3 2 0-2 1-1 0 0 0-1 .00000 .00000 .00000      .00000 .000017  .000000
 897  887 401 3 2 0-2 1 0 0 0 0-1 .00007 .00007 .00007      .00000 .000079  .000000 .000080
 898  888 402 2 2 0-2 2-1 0 0 0 0 .00010 .00010 .00010      .00000 .000095  .000000 .000100
 899  889 403 2 2 0-2 2 0 0 0 0 2 .00273 .00273 .00273 GAM2 .00273 .002728  .000001 .002720
 900  890 404 2 2 0-1 0-1 1 0 0 0 .00007 .00007 .00007      .00000 .000074  .000000 .000080
 901  891 405 2 2 0-1 0 0 1 0 0 2 .00313 .00313 .00313 ALF2 .00314 .003123 -.000008 .003130
 902  892 406 2 2 0-1 1 0 0 0 0 0 .00014 .00013 .00013      .00014 .000137  .000000 .000140
 903  893   0 2 2 0-1 2 0-1 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 904  894   0 2 2 0 0-2-2 0 0 0 0 .00000 .00000 .00000      .00000 .000032  .000000
 905  895 407 3 2 0 0-1-1 0 0 0-1 .00006 .00006 .00006      .00000 .000055  .000000 .000053
 906  896 408 3 2 0 0-1 0 0 0 0-1 .00032 .00032 .00032      .00032 .000322  .000000 .000326
 907  897 409 2 2 0 0 0-2 0 0 0 0 .00047 .00047 .00047      .00047 .000472  .000000 .000470
 908  898 410 2 2 0 0 0-1 0 0 0 2 .03390 .03390 .03389      .03386 .033885 -.000020 .033880
 909  899   0 4 2 0 0 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 910  900 411 2 2 0 0 0 0 0 0 0 0 .90807 .90812 .90814 M2   .90812 .908184  .000086 .908090
 911  901   0 4 2 0 0 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000062  .000000 .000070
 912    0   0 2 2 0 0 0 0 1 0 0 0 .00000 .00000 .00000      .00000 .000000  .000000 .000300
 913  902   0 2 2 0 0 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 914  903   0 4 2 0 0 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000014  .000000
 915  904 412 3 2 0 0 1-1 0 0 0 1 .00004 .00004 .00004      .00000 .000051  .000000 .000053
 916  905   0 2 2 0 0 1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 917  906 413 3 2 0 0 1 0 0 0 0-1 .00086 .00086 .00086      .00086 .000858  .000000 .000859
 918  907 414 3 2 0 0 1 1 0 0 0-1 .00016 .00016 .00016      .00016 .000163  .000000 .000166
 919  908   0 2 2 0 0 2-1 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 920  909   0 3 2 0 0 1 2 0 0 0 1 .00000 .00000 .00000      .00000 .000007  .000000
 921  910 415 2 2 0 0 2 0 0 0 0 0 .00053 .00053 .00053      .00053 .000525 -.000001 .000530
 922  911 416 2 2 0 0 2 1 0 0 0 0 .00019 .00019 .00019      .00019 .000189  .000000 .000190
 923  912   0 2 2 0 0 2 2 0 0 0 0 .00000 .00000 .00000      .00000 .000036  .000000
 924  913   0 2 2 0 1-2 0 1 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 925  914   0 2 2 0 1-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000032  .000000
 926  915 417 2 2 0 1 0-1-1 0 0 2 .00006 .00006 .00006      .00000 .000057  .000000 .000050
 927  916 418 2 2 0 1 0 0-1 0 0 0 .00277 .00276 .00276 BET2 .00276 .002749 -.000007 .002760
 928  917   0 2 2 0 1 0 0 1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 929  918   0 2 2 0 1 0 1 1 0 0 0 .00000 .00000 .00000      .00000 .000017  .000000
 930  919   0 3 2 0 1 1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
 931  920   0 2 2 0 1 1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 932  921   0 2 2 0 2-2-1 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 933  922 419 2 2 0 2-2 0 0 0 0 2 .00052 .00052 .00052      .00052 .000518  .000000 .000520
 934  923   0 3 2 0 2-1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 935  924 420 3 2 0 2-1 0 0 0 0-1 .00016 .00016 .00016      .00017 .000167  .000000 .000166
 936  925   0 3 2 0 2-1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000034  .000000 .000033
 937  926   0 2 2 0 2 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 938  927   0 2 2 0 2 0 0-2 0 0 0 .00000 .00000 .00000      .00000 .000033  .000000
 939  928 421 2 2 0 2 0 0 0 0 0 0 .00103 .00103 .00103 DLT2 .00107 .001066  .000000 .001050
 940  929 422 2 2 0 2 0 1 0 0 0 2 .00052 .00052 .00052      .00051 .000510  .000000 .000510
 941  930 423 2 2 0 2 0 2 0 0 0 0 .00017 .00017 .00017      .00018 .000173  .000000 .000180
 942  931   0 2 2 0 3-2 0-1 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
 943  932   0 3 2 0 3-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 944  933 424 2 2 0 3 0 0-1 0 0 0 .00007 .00007 .00007      .00000 .000070  .000000 .000080
 945  934   0 2 2 0 3 0 1-1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 946  935   0 2 2 0 4-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000021  .000000
 947  936   0 2 2 0 4-2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 948  937   0 2 2 1-4 1 0 2 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 949  938   0 2 2 1-3 1-1 1 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 950  939 425 2 2 1-3 1 0 1 0 0 2 .00032 .00032 .00032      .00033 .000321  .000000 .000320
 951  940   0 2 2 1-2-1-2 0 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
 952  941   0 3 2 1-2 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000028  .000000 .000033
 953  942 426 2 2 1-2 1-1 0 0 0 0 .00030 .00030 .00030      .00024 .000300  .000000 .000300
 954  943 427 2 2 1-2 1 0 0 0 0 2 .00670 .00670 .00670 LMB2 .00670 .006697  .000000 .006700
 955  944 428 2 2 1-1-1 0 1 0 0 2 .00010 .00010 .00010      .00010 .000103  .000000 .000100
 956  945 429 2 2 1-1 0 0 0 0 0 0 .00016 .00016 .00016      .00017 .000156  .000000 .000160
 957  946   0 3 2 1-1 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 958  947   0 2 2 1-1 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000 .000050
 959  948   0 2 2 1-1 1 0 1 0 0 2 .00000 .00000 .00000      .00000 .000033  .000000
 960  949   0 2 2 1-1 1 1 1 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 961  950   0 2 2 1 0-1-2 0 0 0 2 .00000 .00000 .00000      .00000 .000038  .000000
 962  951 430 2 2 1 0-1-1 0 0 0 0 .00093 .00093 .00095      .00095 .000939 -.000001 .000950
 963  952 431 2 2 1 0-1 0 0 0 0 2 .02567 .02567 .02567 L2   .02567 .025670  .000002 .025670
 964  953 432 3 2 1 0 0-1 0 0 0 1 .00031 .00031 .00031      .00031 .000311  .000000 .000313
 965  954   0 2 2 1 0 0 0-1 0 0 2 .00000 .00000 .00000      .00000 .000024  .000000
 966  955 433 3 2 1 0 0 0 0 0 0-1 .00525 .00525 .00525      .00525 .005250 -.000001 .005247
 967  956 434 3 2 1 0 0 1 0 0 0-1 .00100 .00100 .00100      .00099 .000989  .000000 .000992
 968  957 435 2 2 1 0 1-1 0 0 0 2 .00013 .00011 .00011      .00012 .000119  .000000 .000130
 969  958   0 3 2 1 0 0 2 0 0 0 1 .00000 .00000 .00000      .00000 .000035  .000000 .000040
 970  959 436 2 2 1 0 1 0 0 0 0 0 .00642 .00642 .00642      .00643 .006420 -.000008 .006420
 971  960   0 4 2 1 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000006  .000000
 972  961 437 2 2 1 0 1 1 0 0 0 0 .00283 .00283 .00283      .00283 .002832 -.000002 .002830
 973  962 438 2 2 1 0 1 2 0 0 0 0 .00040 .00040 .00040      .00040 .000400  .000000 .000400
 974  963   0 2 2 1 1-1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000 .000040
 975  964   0 3 2 1 1 0 0-1 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
 976  965   0 2 2 1 1 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000036  .000000 .000040
 977  966   0 2 2 1 1 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 978  967   0 2 2 1 1 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000
 979    0   0 2 2 1 1 1 0 1 0 0 2 .00000 .00000 .00000      .00000 .000000  .000000 .000030
 980  968   0 2 2 1 1 1 1-1 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
 981  969   0 3 2 1 2-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 982  970   0 2 2 1 2-1-1 0 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
 983  971 439 2 2 1 2-1 0 0 0 0 0 .00124 .00122 .00124      .00123 .001228 -.000001 .001240
 984  972 440 2 2 1 2-1 1 0 0 0 0 .00059 .00059 .00059      .00059 .000592  .000000 .000590
 985  973 441 2 2 1 2-1 2 0 0 0 0 .00007 .00007 .00007      .00000 .000069  .000000 .000080
 986  974   0 2 2 1 3-1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000052  .000000 .000060
 987  975   0 2 2 1 3-1 1-1 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
 988  976   0 2 2 2-5 0 0 3 0 0 0 .00000 .00000 .00000      .00000 .000035  .000000
 989  977 442 2 2 2-4 0 0 2 0 0 0 .00101 .00101 .00101 2T2  .00101 .001002 -.000002 .001000
 990  978   0 2 2 2-2 0 0 0-2 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 991  979   0 2 2 2-2 0 0 0 0-2 2 .00000 .00000 .00000      .00000 .000021  .000000
 992    0   0 2 2 2-3-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000000  .000000 .000030
 993  980   0 2 2 2-3 0-1 1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000
 994  981   0 3 2 2-3 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000007  .000000
 995  982 443 2 2 2-3 0 0 1 0 0 0 .02478 .02475 .02472 T2   .02479 .024701 -.000059 .024690
 996  983   0 2 2 2-2 0 0 0-1 0 0 .00000 .00000 .00000      .00000 .000025  .000000
 997  984   0 2 2 2-2 0 0 0 0-1 0 .00000 .00000 .00000      .00000 .000013  .000000
 998  985   0 2 2 2-2 0-2 0 0 0 2 .00000 .00000 .00000      .00000 .000030  .000000
 999  986 444 2 2 2-2 0-1 0 0 0 0 .00095 .00095 .00095      .00094 .000946 -.000004 .000940
